event_id,case_id,account_id,session_id,content_id,target_id,timestamp,event_type,channel,model_surface,action,raw_risk_score,pattern_id,ground_truth_case_label
EVT-0000173,C-001,A-0006,S-00020,,TGT-001,2026-07-03T00:28:00+00:00,search,account,account_layer,shared,0.866,,True Positive - Credible High Risk
EVT-0000174,C-001,A-0004,S-00012,CT-000116,TGT-001,2026-07-01T12:32:00+00:00,post,account,account_layer,created,0.824,P04,True Positive - Credible High Risk
EVT-0000175,C-001,A-0002,S-00005,CT-000117,TGT-001,2026-07-02T15:44:00+00:00,post,search,account_layer,shared,0.985,P04,True Positive - Credible High Risk
EVT-0000176,C-001,A-0002,S-00003,,,2026-07-02T02:34:00+00:00,migration_signal,reporting,account_layer,shared,0.742,P07,True Positive - Credible High Risk
EVT-0000177,C-001,A-0008,S-00028,CT-000118,TGT-001,2026-07-04T15:22:00+00:00,message,reporting,account_layer,submitted,0.67,P04,True Positive - Credible High Risk
EVT-0000178,C-001,A-0008,S-00027,CT-000119,TGT-001,2026-07-04T16:14:00+00:00,post,system,account_layer,created,0.697,P11,True Positive - Credible High Risk
EVT-0000179,C-001,A-0005,S-00017,,,2026-07-01T09:08:00+00:00,login,account,chat,submitted,0.615,,True Positive - Credible High Risk
EVT-0000180,C-001,A-0001,S-00001,CT-000120,TGT-001,2026-07-03T16:38:00+00:00,post,chat,moderation_queue,updated,0.956,P07,True Positive - Credible High Risk
EVT-0000181,C-001,A-0006,S-00020,CT-000121,TGT-001,2026-07-04T11:20:00+00:00,post,reporting,moderation_queue,created,0.837,P03,True Positive - Credible High Risk
EVT-0000182,C-001,A-0001,S-00001,,,2026-07-05T06:35:00+00:00,login,reporting,account_layer,viewed,0.869,P07,True Positive - Credible High Risk
EVT-0000183,C-001,A-0003,S-00008,CT-000122,TGT-001,2026-07-03T11:41:00+00:00,report,search,account_layer,shared,0.99,P07,True Positive - Credible High Risk
EVT-0000184,C-001,A-0004,S-00012,,TGT-001,2026-07-02T00:04:00+00:00,search,search,chat,created,0.86,P11,True Positive - Credible High Risk
EVT-0000185,C-001,A-0003,S-00011,CT-000123,TGT-001,2026-07-02T22:19:00+00:00,report,system,moderation_queue,created,0.925,P11,True Positive - Credible High Risk
EVT-0000186,C-001,A-0008,S-00028,CT-000124,TGT-001,2026-07-03T01:15:00+00:00,post,account,api,shared,0.938,P03,True Positive - Credible High Risk
EVT-0000187,C-001,A-0002,S-00005,,TGT-001,2026-07-03T00:02:00+00:00,search,reporting,account_layer,created,0.809,P03,True Positive - Credible High Risk
EVT-0000188,C-001,A-0002,S-00005,CT-000125,TGT-001,2026-07-03T14:22:00+00:00,report,reporting,moderation_queue,created,0.945,P04,True Positive - Credible High Risk
EVT-0000189,C-001,A-0005,S-00017,,TGT-001,2026-07-01T11:49:00+00:00,migration_signal,system,moderation_queue,viewed,0.72,P07,True Positive - Credible High Risk
EVT-0000190,C-001,A-0006,S-00021,,,2026-07-04T14:44:00+00:00,profile_update,chat,moderation_queue,submitted,0.724,P03,True Positive - Credible High Risk
EVT-0000191,C-001,A-0002,S-00005,CT-000126,TGT-001,2026-07-04T12:26:00+00:00,post,search,account_layer,submitted,0.842,,True Positive - Credible High Risk
EVT-0000192,C-001,A-0005,S-00015,CT-000127,TGT-001,2026-07-05T00:11:00+00:00,post,account,moderation_queue,created,0.931,P03,True Positive - Credible High Risk
EVT-0000193,C-001,A-0005,S-00015,CT-000128,TGT-001,2026-07-04T22:33:00+00:00,post,system,chat,shared,0.693,P11,True Positive - Credible High Risk
EVT-0000194,C-001,A-0001,S-00002,,TGT-001,2026-07-04T13:33:00+00:00,search,account,moderation_queue,shared,0.789,P11,True Positive - Credible High Risk
EVT-0000195,C-001,A-0005,S-00016,CT-000129,TGT-001,2026-07-02T05:37:00+00:00,post,reporting,chat,updated,0.646,P04,True Positive - Credible High Risk
EVT-0000196,C-001,A-0003,S-00009,CT-000130,TGT-001,2026-07-02T10:29:00+00:00,message,search,account_layer,viewed,0.69,P03,True Positive - Credible High Risk
EVT-0000197,C-001,A-0003,S-00011,CT-000131,TGT-001,2026-07-05T06:31:00+00:00,post,search,chat,submitted,0.981,P04,True Positive - Credible High Risk
EVT-0000198,C-001,A-0008,S-00027,CT-000132,TGT-001,2026-07-01T23:33:00+00:00,report,search,account_layer,created,0.881,P03,True Positive - Credible High Risk
EVT-0000199,C-001,A-0002,S-00004,,TGT-001,2026-07-04T09:02:00+00:00,search,search,account_layer,shared,0.928,P03,True Positive - Credible High Risk
EVT-0000200,C-001,A-0002,S-00004,,,2026-07-05T04:41:00+00:00,login,chat,api,submitted,0.938,,True Positive - Credible High Risk
EVT-0000201,C-001,A-0003,S-00010,,TGT-001,2026-07-02T07:08:00+00:00,profile_update,system,account_layer,viewed,0.674,P04,True Positive - Credible High Risk
EVT-0000202,C-001,A-0002,S-00006,,TGT-001,2026-07-01T14:48:00+00:00,search,chat,chat,shared,0.912,P11,True Positive - Credible High Risk
EVT-0000203,C-001,A-0003,S-00010,CT-000133,TGT-001,2026-07-05T00:07:00+00:00,post,account,moderation_queue,created,0.716,,True Positive - Credible High Risk
EVT-0000204,C-001,A-0006,S-00020,CT-000134,TGT-001,2026-07-01T14:26:00+00:00,post,reporting,chat,submitted,0.934,P07,True Positive - Credible High Risk
EVT-0000205,C-001,A-0008,S-00028,CT-000135,TGT-001,2026-07-03T18:51:00+00:00,report,search,api,submitted,0.923,P03,True Positive - Credible High Risk
EVT-0000206,C-001,A-0003,S-00008,CT-000136,TGT-001,2026-07-03T11:11:00+00:00,post,chat,moderation_queue,submitted,0.936,P03,True Positive - Credible High Risk
EVT-0000207,C-001,A-0007,S-00025,CT-000137,TGT-001,2026-07-03T08:03:00+00:00,post,chat,api,submitted,0.805,P03,True Positive - Credible High Risk
EVT-0000208,C-001,A-0003,S-00009,,TGT-001,2026-07-02T08:44:00+00:00,search,search,account_layer,created,0.883,,True Positive - Credible High Risk
EVT-0000209,C-001,A-0006,S-00021,CT-000138,TGT-001,2026-07-01T09:46:00+00:00,post,reporting,chat,updated,0.746,P03,True Positive - Credible High Risk
EVT-0000210,C-001,A-0003,S-00010,,,2026-07-03T08:44:00+00:00,login,account,chat,viewed,0.824,P04,True Positive - Credible High Risk
EVT-0000211,C-001,A-0002,S-00006,,TGT-001,2026-07-03T10:58:00+00:00,search,search,chat,updated,0.729,P07,True Positive - Credible High Risk
EVT-0000212,C-001,A-0006,S-00021,CT-000139,TGT-001,2026-07-05T05:58:00+00:00,post,system,api,updated,0.671,,True Positive - Credible High Risk
EVT-0000213,C-001,A-0006,S-00020,,TGT-001,2026-07-01T17:20:00+00:00,search,system,account_layer,created,0.846,P03,True Positive - Credible High Risk
EVT-0000214,C-001,A-0007,S-00025,CT-000140,TGT-001,2026-07-03T05:14:00+00:00,post,search,api,created,0.907,P11,True Positive - Credible High Risk
EVT-0000215,C-001,A-0004,S-00013,CT-000141,TGT-001,2026-07-04T02:47:00+00:00,post,account,account_layer,created,0.803,P11,True Positive - Credible High Risk
EVT-0000216,C-001,A-0002,S-00005,CT-000142,TGT-001,2026-07-04T22:14:00+00:00,post,system,api,updated,0.99,P07,True Positive - Credible High Risk
EVT-0000217,C-001,A-0005,S-00016,CT-000143,TGT-001,2026-07-04T04:22:00+00:00,post,chat,moderation_queue,viewed,0.727,P04,True Positive - Credible High Risk
EVT-0000218,C-001,A-0008,S-00029,CT-000144,TGT-001,2026-07-04T10:58:00+00:00,post,system,chat,submitted,0.721,P11,True Positive - Credible High Risk
EVT-0000219,C-001,A-0005,S-00017,,TGT-001,2026-07-02T05:28:00+00:00,login,reporting,moderation_queue,viewed,0.693,,True Positive - Credible High Risk
EVT-0000220,C-001,A-0006,S-00021,,TGT-001,2026-07-04T00:40:00+00:00,login,system,account_layer,submitted,0.896,P11,True Positive - Credible High Risk
EVT-0000221,C-001,A-0003,S-00007,CT-000145,TGT-001,2026-07-04T04:41:00+00:00,post,chat,chat,submitted,0.872,P03,True Positive - Credible High Risk
EVT-0000222,C-001,A-0003,S-00008,CT-000146,TGT-001,2026-07-04T20:47:00+00:00,message,search,chat,submitted,0.684,P03,True Positive - Credible High Risk
EVT-0000223,C-001,A-0001,S-00001,,TGT-001,2026-07-02T19:11:00+00:00,migration_signal,account,chat,viewed,0.706,P11,True Positive - Credible High Risk
EVT-0000224,C-001,A-0007,S-00026,CT-000147,TGT-001,2026-07-04T00:32:00+00:00,post,search,chat,viewed,0.886,,True Positive - Credible High Risk
EVT-0000225,C-001,A-0002,S-00005,CT-000148,TGT-001,2026-07-03T00:08:00+00:00,post,search,moderation_queue,viewed,0.65,,True Positive - Credible High Risk
EVT-0000226,C-001,A-0001,S-00001,CT-000149,TGT-001,2026-07-03T15:04:00+00:00,report,search,api,viewed,0.794,,True Positive - Credible High Risk
EVT-0000227,C-001,A-0007,S-00022,CT-000150,TGT-001,2026-07-01T23:20:00+00:00,post,search,api,shared,0.948,P11,True Positive - Credible High Risk
EVT-0000228,C-001,A-0006,S-00021,CT-000151,TGT-001,2026-07-03T16:15:00+00:00,post,reporting,api,viewed,0.84,,True Positive - Credible High Risk
EVT-0000229,C-001,A-0003,S-00010,CT-000152,TGT-001,2026-07-01T20:49:00+00:00,post,account,moderation_queue,shared,0.803,,True Positive - Credible High Risk
EVT-0000230,C-001,A-0008,S-00028,CT-000153,TGT-001,2026-07-03T20:08:00+00:00,post,reporting,chat,viewed,0.975,,True Positive - Credible High Risk
EVT-0000231,C-002,A-0015,S-00057,CT-000154,TGT-002,2026-07-03T19:21:49+00:00,post,search,moderation_queue,created,0.64,P12,True Positive - Coordinated Harassment
EVT-0000232,C-002,A-0024,S-00084,,TGT-002,2026-07-06T03:18:00+00:00,migration_signal,account,api,updated,0.666,,True Positive - Coordinated Harassment
EVT-0000233,C-002,A-0026,S-00090,CT-000155,TGT-002,2026-07-03T19:27:38+00:00,post,chat,account_layer,submitted,0.714,P02,True Positive - Coordinated Harassment
EVT-0000234,C-002,A-0017,S-00061,,,2026-07-03T20:05:59+00:00,profile_update,reporting,api,viewed,0.641,P03,True Positive - Coordinated Harassment
EVT-0000235,C-002,A-0022,S-00078,CT-000156,TGT-002,2026-07-03T21:58:00+00:00,post,system,account_layer,updated,0.787,P08,True Positive - Coordinated Harassment
EVT-0000236,C-002,A-0014,S-00050,,TGT-002,2026-07-05T22:43:00+00:00,login,search,account_layer,updated,0.6,P03,True Positive - Coordinated Harassment
EVT-0000237,C-002,A-0021,S-00076,CT-000157,TGT-002,2026-07-03T20:36:43+00:00,post,system,api,updated,0.53,,True Positive - Coordinated Harassment
EVT-0000238,C-002,A-0010,S-00036,CT-000158,TGT-002,2026-07-05T18:39:00+00:00,post,account,api,submitted,0.655,P08,True Positive - Coordinated Harassment
EVT-0000239,C-002,A-0023,S-00082,,,2026-07-05T06:06:00+00:00,login,account,api,shared,0.731,P12,True Positive - Coordinated Harassment
EVT-0000240,C-002,A-0018,S-00066,CT-000159,TGT-002,2026-07-05T05:51:00+00:00,post,chat,api,submitted,0.553,P12,True Positive - Coordinated Harassment
EVT-0000241,C-002,A-0010,S-00037,CT-000160,TGT-002,2026-07-03T20:46:10+00:00,post,reporting,account_layer,shared,0.818,P05,True Positive - Coordinated Harassment
EVT-0000242,C-002,A-0013,S-00048,CT-000161,TGT-002,2026-07-04T19:24:00+00:00,message,search,moderation_queue,created,0.824,,True Positive - Coordinated Harassment
EVT-0000243,C-002,A-0010,S-00035,CT-000162,TGT-002,2026-07-03T14:28:00+00:00,post,account,chat,submitted,0.79,P02,True Positive - Coordinated Harassment
EVT-0000244,C-002,A-0024,S-00084,CT-000163,TGT-002,2026-07-04T02:33:00+00:00,post,search,chat,shared,0.775,,True Positive - Coordinated Harassment
EVT-0000245,C-002,A-0014,S-00052,CT-000164,TGT-002,2026-07-03T19:38:17+00:00,message,reporting,moderation_queue,submitted,0.731,,True Positive - Coordinated Harassment
EVT-0000246,C-002,A-0011,S-00038,CT-000165,TGT-002,2026-07-03T18:47:18+00:00,post,reporting,chat,created,0.684,P12,True Positive - Coordinated Harassment
EVT-0000247,C-002,A-0022,S-00080,CT-000166,TGT-002,2026-07-04T00:33:00+00:00,report,chat,chat,viewed,0.512,,True Positive - Coordinated Harassment
EVT-0000248,C-002,A-0024,S-00084,CT-000167,TGT-002,2026-07-07T08:59:00+00:00,report,chat,api,updated,0.754,,True Positive - Coordinated Harassment
EVT-0000249,C-002,A-0023,S-00082,,,2026-07-05T23:55:00+00:00,migration_signal,chat,account_layer,submitted,0.68,,True Positive - Coordinated Harassment
EVT-0000250,C-002,A-0021,S-00077,,TGT-002,2026-07-03T19:08:39+00:00,search,reporting,moderation_queue,shared,0.466,P08,True Positive - Coordinated Harassment
EVT-0000251,C-002,A-0010,S-00036,CT-000168,TGT-002,2026-07-03T20:21:25+00:00,post,search,api,created,0.513,,True Positive - Coordinated Harassment
EVT-0000252,C-002,A-0025,S-00086,,,2026-07-04T05:36:00+00:00,migration_signal,chat,account_layer,submitted,0.62,P12,True Positive - Coordinated Harassment
EVT-0000253,C-002,A-0014,S-00051,,TGT-002,2026-07-03T18:48:40+00:00,search,system,chat,viewed,0.521,P12,True Positive - Coordinated Harassment
EVT-0000254,C-002,A-0012,S-00044,CT-000169,TGT-002,2026-07-03T21:23:01+00:00,post,reporting,account_layer,created,0.521,P03,True Positive - Coordinated Harassment
EVT-0000255,C-002,A-0010,S-00037,CT-000170,TGT-002,2026-07-04T06:00:00+00:00,post,chat,api,shared,0.515,P03,True Positive - Coordinated Harassment
EVT-0000256,C-002,A-0023,S-00082,CT-000171,TGT-002,2026-07-03T20:01:11+00:00,post,chat,api,shared,0.773,P05,True Positive - Coordinated Harassment
EVT-0000257,C-002,A-0021,S-00077,,,2026-07-03T19:12:26+00:00,login,account,chat,updated,0.525,P08,True Positive - Coordinated Harassment
EVT-0000258,C-002,A-0023,S-00082,CT-000172,TGT-002,2026-07-06T06:51:00+00:00,post,account,moderation_queue,viewed,0.551,P08,True Positive - Coordinated Harassment
EVT-0000259,C-002,A-0014,S-00052,CT-000173,TGT-002,2026-07-03T20:49:21+00:00,post,account,account_layer,submitted,0.763,P08,True Positive - Coordinated Harassment
EVT-0000260,C-002,A-0013,S-00048,,TGT-002,2026-07-03T20:34:32+00:00,login,search,moderation_queue,created,0.823,,True Positive - Coordinated Harassment
EVT-0000261,C-002,A-0023,S-00082,CT-000174,TGT-002,2026-07-03T19:14:36+00:00,post,account,chat,created,0.76,,True Positive - Coordinated Harassment
EVT-0000262,C-002,A-0022,S-00080,CT-000175,TGT-002,2026-07-03T19:10:12+00:00,post,reporting,chat,shared,0.681,P03,True Positive - Coordinated Harassment
EVT-0000263,C-002,A-0015,S-00055,CT-000176,TGT-002,2026-07-03T21:28:24+00:00,post,reporting,account_layer,shared,0.687,,True Positive - Coordinated Harassment
EVT-0000264,C-002,A-0019,S-00069,,,2026-07-03T19:26:04+00:00,profile_update,system,api,created,0.553,P05,True Positive - Coordinated Harassment
EVT-0000265,C-002,A-0025,S-00087,,TGT-002,2026-07-03T15:03:00+00:00,profile_update,chat,api,viewed,0.724,P02,True Positive - Coordinated Harassment
EVT-0000266,C-002,A-0025,S-00087,,TGT-002,2026-07-03T19:33:18+00:00,search,system,moderation_queue,submitted,0.601,,True Positive - Coordinated Harassment
EVT-0000267,C-002,A-0010,S-00036,CT-000177,TGT-002,2026-07-03T20:04:57+00:00,post,chat,moderation_queue,submitted,0.856,,True Positive - Coordinated Harassment
EVT-0000268,C-002,A-0011,S-00039,CT-000178,TGT-002,2026-07-03T08:45:00+00:00,post,account,api,viewed,0.843,P12,True Positive - Coordinated Harassment
EVT-0000269,C-002,A-0025,S-00086,,TGT-002,2026-07-03T20:29:44+00:00,search,reporting,moderation_queue,shared,0.664,P12,True Positive - Coordinated Harassment
EVT-0000270,C-002,A-0020,S-00071,,TGT-002,2026-07-05T12:59:00+00:00,search,system,chat,viewed,0.594,P08,True Positive - Coordinated Harassment
EVT-0000271,C-002,A-0026,S-00088,CT-000179,TGT-002,2026-07-03T19:14:10+00:00,message,search,account_layer,viewed,0.571,P02,True Positive - Coordinated Harassment
EVT-0000272,C-002,A-0017,S-00061,CT-000180,TGT-002,2026-07-05T22:17:00+00:00,message,search,moderation_queue,updated,0.697,,True Positive - Coordinated Harassment
EVT-0000273,C-002,A-0016,S-00059,CT-000181,TGT-002,2026-07-03T21:09:32+00:00,post,chat,chat,shared,0.74,P03,True Positive - Coordinated Harassment
EVT-0000274,C-002,A-0025,S-00087,CT-000182,TGT-002,2026-07-04T11:46:00+00:00,post,account,account_layer,updated,0.689,,True Positive - Coordinated Harassment
EVT-0000275,C-002,A-0018,S-00066,CT-000183,TGT-002,2026-07-03T21:20:01+00:00,post,search,chat,submitted,0.812,P03,True Positive - Coordinated Harassment
EVT-0000276,C-002,A-0009,S-00034,CT-000184,TGT-002,2026-07-06T03:42:00+00:00,message,search,api,viewed,0.822,P03,True Positive - Coordinated Harassment
EVT-0000277,C-002,A-0022,S-00079,,TGT-002,2026-07-04T13:16:00+00:00,migration_signal,system,api,created,0.53,P08,True Positive - Coordinated Harassment
EVT-0000278,C-002,A-0017,S-00061,,TGT-002,2026-07-06T23:03:00+00:00,search,account,chat,created,0.669,,True Positive - Coordinated Harassment
EVT-0000279,C-002,A-0024,S-00084,CT-000185,TGT-002,2026-07-03T20:27:22+00:00,post,reporting,chat,submitted,0.784,P02,True Positive - Coordinated Harassment
EVT-0000280,C-002,A-0016,S-00059,CT-000186,TGT-002,2026-07-06T21:47:00+00:00,post,system,moderation_queue,submitted,0.713,P03,True Positive - Coordinated Harassment
EVT-0000281,C-002,A-0026,S-00092,CT-000187,TGT-002,2026-07-03T19:07:29+00:00,post,account,chat,submitted,0.547,P12,True Positive - Coordinated Harassment
EVT-0000282,C-002,A-0011,S-00039,CT-000188,TGT-002,2026-07-03T21:52:00+00:00,post,chat,moderation_queue,created,0.748,P12,True Positive - Coordinated Harassment
EVT-0000283,C-002,A-0010,S-00035,CT-000189,TGT-002,2026-07-03T21:13:16+00:00,message,system,api,created,0.694,P12,True Positive - Coordinated Harassment
EVT-0000284,C-002,A-0011,S-00038,,,2026-07-03T21:14:40+00:00,login,search,chat,viewed,0.538,P12,True Positive - Coordinated Harassment
EVT-0000285,C-002,A-0018,S-00066,,TGT-002,2026-07-03T19:03:54+00:00,login,system,api,created,0.55,P02,True Positive - Coordinated Harassment
EVT-0000286,C-002,A-0018,S-00064,,TGT-002,2026-07-03T20:02:19+00:00,search,chat,chat,created,0.743,P03,True Positive - Coordinated Harassment
EVT-0000287,C-002,A-0018,S-00065,CT-000190,TGT-002,2026-07-03T19:04:11+00:00,post,reporting,api,shared,0.829,P08,True Positive - Coordinated Harassment
EVT-0000288,C-002,A-0016,S-00059,CT-000191,TGT-002,2026-07-04T03:10:00+00:00,post,account,account_layer,submitted,0.858,,True Positive - Coordinated Harassment
EVT-0000289,C-002,A-0011,S-00038,CT-000192,TGT-002,2026-07-06T10:20:00+00:00,post,account,api,viewed,0.596,,True Positive - Coordinated Harassment
EVT-0000290,C-002,A-0025,S-00087,CT-000193,TGT-002,2026-07-06T22:56:00+00:00,post,chat,api,submitted,0.703,P12,True Positive - Coordinated Harassment
EVT-0000291,C-002,A-0011,S-00039,,TGT-002,2026-07-03T08:07:00+00:00,search,system,chat,shared,0.689,P02,True Positive - Coordinated Harassment
EVT-0000292,C-002,A-0011,S-00038,CT-000194,TGT-002,2026-07-03T20:36:18+00:00,post,reporting,api,shared,0.566,P12,True Positive - Coordinated Harassment
EVT-0000293,C-002,A-0017,S-00060,CT-000195,TGT-002,2026-07-03T19:53:16+00:00,post,account,chat,created,0.526,P05,True Positive - Coordinated Harassment
EVT-0000294,C-002,A-0024,S-00085,CT-000196,TGT-002,2026-07-03T19:42:00+00:00,message,search,account_layer,submitted,0.835,P03,True Positive - Coordinated Harassment
EVT-0000295,C-002,A-0018,S-00062,CT-000197,TGT-002,2026-07-03T20:46:54+00:00,post,reporting,chat,created,0.566,P03,True Positive - Coordinated Harassment
EVT-0000296,C-002,A-0026,S-00091,CT-000198,TGT-002,2026-07-03T18:52:53+00:00,post,reporting,moderation_queue,created,0.651,P08,True Positive - Coordinated Harassment
EVT-0000297,C-002,A-0019,S-00068,,TGT-002,2026-07-04T08:55:00+00:00,profile_update,chat,api,shared,0.454,,True Positive - Coordinated Harassment
